,id,text,clean,emotion_x,emotion_y,2nd_emotions_x,2nd_emotions_y,keep,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,none,sentiment,negative,positive,neutral
450,1109075149863698438,Η COSMOTE προειδοποιεί: Απόπειρα εξαπάτησης συνδρομητών σταθερής από τρίτους https://t.co/A57lzYFWKn,Η COSMOTE προειδοποιεί: Απόπειρα εξαπάτησης συνδρομητών σταθερής από τρίτους,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
451,1139051545880879104,"Μέρισμα 0,46 ευρώ ανά μετοχή θα διανείμει ο ΟΤΕ - https://t.co/0NL56EPFFi https://t.co/hdeFforGQo","Μέρισμα 0,46 ευρώ ανά μετοχή θα διανείμει ο ΟΤΕ -",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
452,1171009667054612480,"Λάρισα: ""Μαϊμού"" υπάλληλος της ΔΕΗ ξάφρισε χρυσαφικά από ηλικιωμένη - Τι Νέα Λάρισα; - https://t.co/u6yYXq8MuA https://t.co/VAadjsPLuI","Λάρισα: ""Μαϊμού"" υπάλληλος της ΔΕΗ ξάφρισε χρυσαφικά από ηλικιωμένη - Τι Νέα Λάρισα; -",none,other,none,none,['none'],0,0,0,0,0,0,0,0,1,neutral,0,0,1
453,1198577661917978629,«Γαλάζιος» εμφύλιο κήρυξαν συνδικαλιστές της ΔΑΚΕ για το κλείσιμο της ΔΕΗ στη Μεγαλόπολη https://t.co/uleRaXNW9R https://t.co/6qUJ2vbFve,«Γαλάζιος» εμφύλιο κήρυξαν συνδικαλιστές της ΔΑΚΕ για το κλείσιμο της ΔΕΗ στη Μεγαλόπολη,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
454,1151073699807858690,@K_Hatzidakis O Φλώρος για σύμβουλος σε θέματα εξυγείανσης της ΔΕΗ πως σου φαίνεται;,O Φλώρος για σύμβουλος σε θέματα εξυγείανσης της ΔΕΗ πως σου φαίνεται;,other,disgust,disgust,other,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
455,1201185154989002753,Nτροπή στην  @COSMOTE TV και στον Christos Sotirakopoulos που δείχνοντας γι' άλλη μια φορά το απύθμενο κόμπλεξ του μας αναγκάζει να δούμε μαγνητοσκόπηση την  @ManUtd,Nτροπή στην TV και στον Christos Sotirakopoulos που δείχνοντας γι' άλλη μια φορά το απύθμενο κόμπλεξ του μας αναγκάζει να δούμε μαγνητοσκόπηση την,disgust,disgust,anger,anger,"['disgust', 'anger']",1,0,1,0,0,0,0,0,0,negative,1,0,0
456,1154618633991180289,@GiorgosKyrtsos Η ΔΕΗ οφείλει να εξυγιανθεί  εκ των εσω! Να μειώσει τα λειτουργικά της και να εκλογικεύσει τις δαπάνες της! Αντέχει η Κυβέρνηση να πάρει αυτό το προσωρινό πολιτικό κόστος? Γιατί προσωρινό θα ειναι στο τέλος θα δικαιωθεί. Ή θα φορτώσει στις πλάτες των καταναλωτών το λογαριασμο?,Η ΔΕΗ οφείλει να εξυγιανθεί εκ των εσω! Να μειώσει τα λειτουργικά της και να εκλογικεύσει τις δαπάνες της! Αντέχει η Κυβέρνηση να πάρει αυτό το προσωρινό πολιτικό κόστος? Γιατί προσωρινό θα ειναι στο τέλος θα δικαιωθεί. Ή θα φορτώσει στις πλάτες των καταναλωτών το λογαριασμο?,anticipation,disgust,disgust,anticipation,"['anticipation', 'disgust']",0,1,1,0,0,0,0,0,0,negative,1,0,0
457,1186243406881869826,Οι 18 πλούσιοι μπαταχτσήδες της ΔΕΗ  https://t.co/2uqBpv3oe3 via @ereportaz #ΑΠΟΚΛΕΙΣΤΙΚΑ #ΠΡΩΤΟΣΕΛΙΔΑ https://t.co/bbivaag4pA,Οι 18 πλούσιοι μπαταχτσήδες της ΔΕΗ via #ΑΠΟΚΛΕΙΣΤΙΚΑ #ΠΡΩΤΟΣΕΛΙΔΑ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
458,1247411930236702720,@subukathy καλημέρα. Στείλε μας τον αριθμό σου σε ένα DM ώστε να το δούμε μαζί.,καλημέρα. Στείλε μας τον αριθμό σου σε ένα DM ώστε να το δούμε μαζί.,anticipation,trust,other,anticipation,['anticipation'],0,1,0,0,0,0,0,0,0,positive,0,1,0
459,1189968947111743488,@scorpio_sent Το έψαξα και σκέτη η συσκευή στη cosmote πάει 229 ευρώ,Το έψαξα και σκέτη η συσκευή στη cosmote πάει 229 ευρώ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
460,1093832998385000449,Χωρίς βελτιωμένη προσφορά ολοκληρώνεται ο διαγωνισμός για τις λιγνιτικές μονάδες της ΔΕΗ https://t.co/vZj1Ab9P7Q https://t.co/v2xjXeLAX2,Χωρίς βελτιωμένη προσφορά ολοκληρώνεται ο διαγωνισμός για τις λιγνιτικές μονάδες της ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
461,1152293094102110210,@Panic_sos Νομίζω δεν είσαι ο μόνος 😮😮😮τώρα που το σκέφτομαι κάτι αντίστοιχο γίνεται με εμένα και την COSMOTE...💰💰,Νομίζω δεν είσαι ο μόνος 😮😮😮τώρα που το σκέφτομαι κάτι αντίστοιχο γίνεται με εμένα και την COSMOTE...💰💰,surprise,surprise,other,trust,['surprise'],0,0,0,0,0,0,1,0,0,positive,0,1,0
462,1228633977172430853,@CostasTsamis @Vodafone_GR Είναι μια λύση . Μετά θα πάρουν τους γέρους μου στο σταθερό θα τους πουλήσουν βονταφον Τιβι και vdsl (δεν έχουν ούτε ρούτερ) και πάλι θα τρέχουμε με απειλές για μηνύσεις . Έχει ξανασυμβει,Είναι μια λύση . Μετά θα πάρουν τους γέρους μου στο σταθερό θα τους πουλήσουν βονταφον Τιβι και vdsl (δεν έχουν ούτε ρούτερ) και πάλι θα τρέχουμε με απειλές για μηνύσεις . Έχει ξανασυμβει,disgust,disgust,anger,other,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
463,1243141412058587136,COSMOTE: Δίπλα στους συνδρομητές της με δράσεις και ενημερώσεις https://t.co/GSBBRKPzkL https://t.co/upV7BOhAQ5,COSMOTE: Δίπλα στους συνδρομητές της με δράσεις και ενημερώσεις,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
464,1090918932553363456,«Μασάζ» σε επενδυτές από τη διοίκηση της #ΔΕΗ #economistas https://t.co/9VsRYHy5dD,«Μασάζ» σε επενδυτές από τη διοίκηση της #ΔΕΗ #economistas,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
465,1243189328513306626,COSMOTE...apo to spiti.... κ αν βγεις έξω ο ρουφιανος προειδοποιεί ο ρε που παμεεεε...!! https://t.co/xIWlG1JWSC,COSMOTE...apo to spiti.... κ αν βγεις έξω ο ρουφιανος προειδοποιεί ο ρε που παμεεεε...!!,surprise,disgust,disgust,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
466,1159064152360534016,Το μόνο πιάτο που δεν είναι στο νεροχύτη αυτή τη στιγμή είναι του ΟΤΕ που έχω στην ταράτσα...,Το μόνο πιάτο που δεν είναι στο νεροχύτη αυτή τη στιγμή είναι του ΟΤΕ που έχω στην ταράτσα...,other,other,other,other,"['other', 'other']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
467,1239493957626847233,"@Vodafone_GR @windhellas @COSMOTE Μιας και ο κόσμος είναι κλεισμένος μέσα, δεν δίνετε δωρεάν data για τις επόμενες μέρες;  ","Μιας και ο κόσμος είναι κλεισμένος μέσα, δεν δίνετε δωρεάν data για τις επόμενες μέρες;",anticipation,anticipation,other,other,['anticipation'],0,1,0,0,0,0,0,0,0,positive,0,1,0
468,1097934059806908417,Συνδέσου με την @COSMOTE  και ετοιμάσου για την επιστροφή του Σ'αγαπώ - Μ'αγαπάς στις 21 Φεβρουαρίου 2019. #cosmote #sagapwmagapas  https://t.co/2oVacEzDJ7,Συνδέσου με την και ετοιμάσου για την επιστροφή του Σ'αγαπώ - Μ'αγαπάς στις 21 Φεβρουαρίου 2019. #cosmote #sagapwmagapas,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
469,1201804967532781568,@novasportsgr Γιατί δεν είχε κάμερες στην άφιξη του ΠΑΟΚ ενώ στης ΑΕΚ είχε 2 ; Θα το βρείτε μπροστά σας . Είστε υπεύθυνοι,Γιατί δεν είχε κάμερες στην άφιξη του ΠΑΟΚ ενώ στης ΑΕΚ είχε 2 ; Θα το βρείτε μπροστά σας . Είστε υπεύθυνοι,disgust,disgust,other,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
470,1168067856333803522,"75 Προσλήψεις με ΣΟΧ σε Δήμους, ΔΕΗ & ΟΚΑΑ https://t.co/eJr45D6FiS https://t.co/4SN2FK2Zvs","75 Προσλήψεις με ΣΟΧ σε Δήμους, ΔΕΗ & ΟΚΑΑ",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
471,1120609031754788864,Ζημιές ύψους 542 εκατ. ευρώ παρουσίασε το 2018 η ΔΕΗ - https://t.co/UxCn646dZa https://t.co/YyteAfDRFP,Ζημιές ύψους 542 εκατ. ευρώ παρουσίασε το 2018 η ΔΕΗ -,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
472,1245767879972315137,Η Παπαστράτος στη «Συμμαχία ευθύνης και αλληλεγγύης» της Κ.Ε.Δ.Ε. για την αντιμετώπιση της πανδημίας https://t.co/X3A39SaYHC https://t.co/NE8SnCzhLw,Η Παπαστράτος στη «Συμμαχία ευθύνης και αλληλεγγύης» της Κ.Ε.Δ.Ε. για την αντιμετώπιση της πανδημίας,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
473,1243509656779132931,"ΒΟΝΤΑΦΟΝ @Vodafone_GR , ΝΑΙ, ΘΑ ΜΕΙΝΟΥΜΕ ΣΠΙΤΙ, ΑΛΛΑ ΣΤΟ ΣΠΙΤΙ ΔΕΝ ΕΧΕΙΣ ΣΗΜΑ!!!!1!!1!!!1111!  ","ΒΟΝΤΑΦΟΝ , ΝΑΙ, ΘΑ ΜΕΙΝΟΥΜΕ ΣΠΙΤΙ, ΑΛΛΑ ΣΤΟ ΣΠΙΤΙ ΔΕΝ ΕΧΕΙΣ ΣΗΜΑ!!!!1!!1!!!1111!",anger,disgust,disgust,anger,"['anger', 'disgust']",1,0,1,0,0,0,0,0,0,negative,1,0,0
474,1232754582750662656,Ευχαριστω Cosmote που με αφησες χωρις τηλεφωνο και wifi και ξοδευω τα δεδομένα μου 4g χωρις λόγο,Ευχαριστω Cosmote που με αφησες χωρις τηλεφωνο και wifi και ξοδευω τα δεδομένα μου 4g χωρις λόγο,other,other,disgust,disgust,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
475,1259054107886845954,"@TroIIhattan @xenialeoni Έχει δώσει αφορμές είναι η αλήθεια αλλά το τραβήξανε στα άκρα στη Wind. Πρώτα δίνανε data σε όσους ψήφιζαν ΝΑΙ στο δημοψήφισμα, τώρα μπλοκάρουν χρήστες. Το έχουν κάνει φτέλια το μαγαζί.","Έχει δώσει αφορμές είναι η αλήθεια αλλά το τραβήξανε στα άκρα στη Wind. Πρώτα δίνανε data σε όσους ψήφιζαν ΝΑΙ στο δημοψήφισμα, τώρα μπλοκάρουν χρήστες. Το έχουν κάνει φτέλια το μαγαζί.",disgust,disgust,other,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
476,1141721719750746112,Dei Energy News: Κινδυνεύει να κλείσει η Δ.Ε.Η.! Της λείπουν ακριβώ... https://t.co/imEpKyyOep,Dei Energy News: Κινδυνεύει να κλείσει η Δ.Ε.Η.! Της λείπουν ακριβώ...,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
477,1259052220991012864,"@windhellas @PeterPan7_ Γιατί δεν λένε για την ΑΛΗΤΕΙΑ να είσαι υποχρεωμένος να ανανεώνεις ΚΑΘΕ ΜΗΝΑ με τουλάχιστον 10€ την καρτοκινητή; Αρχικά ήταν 6 μήνες, μετά 3 μήνες, τώρα κάθε μήνα  Πολιτική της εταιρείας👎 σου λέει κι ο Ανέστης της @windhellas (κι ο κάθε Ανέστης της @Vodafone_GR ή του @COSMOTE).","Γιατί δεν λένε για την ΑΛΗΤΕΙΑ να είσαι υποχρεωμένος να ανανεώνεις ΚΑΘΕ ΜΗΝΑ με τουλάχιστον 10€ την καρτοκινητή; Αρχικά ήταν 6 μήνες, μετά 3 μήνες, τώρα κάθε μήνα Πολιτική της εταιρείας👎 σου λέει κι ο Ανέστης της (κι ο κάθε Ανέστης της ή του ).",anger,disgust,disgust,anger,"['anger', 'disgust']",1,0,1,0,0,0,0,0,0,negative,1,0,0
478,1245313868135649282,"Μήπως θέλετε να πετάξω Αθήνα για να σας πείσω ότι είμαι ο ίδιος και όχι κάποιος άλλος για να μου ανοίξετε ξανά το νούμερο μου;; Τι πρέπει να κάνω, θα παρακαλούσα για μια απάντηση   @COSMOTE","Μήπως θέλετε να πετάξω Αθήνα για να σας πείσω ότι είμαι ο ίδιος και όχι κάποιος άλλος για να μου ανοίξετε ξανά το νούμερο μου;; Τι πρέπει να κάνω, θα παρακαλούσα για μια απάντηση",sadness,other,disgust,disgust,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
479,1248188794093723648,"Κλειστά τα γραφεία της ΔΕΗ Ρόδου, ικανοποιητικά τα έσοδα: Κλειστά παραμένουν τα γραφεία της ΔΕΗ στη Ρόδο, στο πλαίσιο λήψης προληπτικών μέτρων για την πανδημία του κορωνοϊού. Όπως αναφέρει η σχετική ανακοίνωση, η οποία έχει αναρτηθεί στην είσοδο του… https://t.co/vSXg0jhwXv","Κλειστά τα γραφεία της ΔΕΗ Ρόδου, ικανοποιητικά τα έσοδα: Κλειστά παραμένουν τα γραφεία της ΔΕΗ στη Ρόδο, στο πλαίσιο λήψης προληπτικών μέτρων για την πανδημία του κορωνοϊού. Όπως αναφέρει η σχετική ανακοίνωση, η οποία έχει αναρτηθεί στην είσοδο του…",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
480,1156611513911635968,Η ΕΡΤ αποφάσισε μείωση 45% στην Σούπερ Λιγκ και 60% στην ΣΛ2 - Προς Nova ο Παναθηναϊκός https://t.co/ou1kOMxxbf https://t.co/LyfIA1QNbE,Η ΕΡΤ αποφάσισε μείωση 45% στην Σούπερ Λιγκ και 60% στην ΣΛ2 - Προς Nova ο Παναθηναϊκός,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
481,1137076786997747713,"☘️Θέλει στόπερ - ηγέτη ο Νταμπίζας, ""ταβάνι"" τα 200 χιλιάρικα  👉https://t.co/n1hcTqxN22   #Panathinaikos #budget #SuperLeague https://t.co/TCwNWk6xuj","☘️Θέλει στόπερ - ηγέτη ο Νταμπίζας, ""ταβάνι"" τα 200 χιλιάρικα 👉https://t.co/n1hcTqxN22 #Panathinaikos #budget #SuperLeague",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
482,1263574368942243847,"Απλήρωτος για μήνες ο Καλάθης  Διακανονισμό στον διακανονισμό για 350.000 € στον Τζορτζεβιτς από το 201   Οφειλές στον 3D ακόμη και μετά την αποχώρησή του  Ανεξόφλητη ΔΕΗ το 2009 και κόψιμο ρεύματος (300χιλ)  Αλλά τι λέω, σιγά, το ΟΑΚΑ έχει θερμοσίφωνες #OlympiacosBC #paobc","Απλήρωτος για μήνες ο Καλάθης Διακανονισμό στον διακανονισμό για 350.000 € στον Τζορτζεβιτς από το 201 Οφειλές στον 3D ακόμη και μετά την αποχώρησή του Ανεξόφλητη ΔΕΗ το 2009 και κόψιμο ρεύματος (300χιλ) Αλλά τι λέω, σιγά, το ΟΑΚΑ έχει θερμοσίφωνες #OlympiacosBC #paobc",other,other,disgust,disgust,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
483,1145682242888437760,Γνωρίζει καλά τι σημαίνει ΑΕΚ και αισθάνεται το βάρος της φανέλας https://t.co/V7kGiKpTfc #aekfc,Γνωρίζει καλά τι σημαίνει ΑΕΚ και αισθάνεται το βάρος της φανέλας #aekfc,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
484,1155967642559078402,Ο Γιώργος Στάσσης νέος πρόεδρος και διευθύνων σύμβουλος της ΔΕΗ https://t.co/bIUDUb0gee https://t.co/bV67RghvYw,Ο Γιώργος Στάσσης νέος πρόεδρος και διευθύνων σύμβουλος της ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
485,1211765314809212929,Η Μαρία Σάκκαρη στο τελευταίο Top Spin του 2019 στην Cosmote TV https://t.co/k2fmPxLTsP https://t.co/YRj6N0VhL8,Η Μαρία Σάκκαρη στο τελευταίο Top Spin του 2019 στην Cosmote TV,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
486,1136317071623622656,@alepoudogata @EviGatz λάμπα  από την χαγά μου  λάμπα  όταν σε ανάβω λάμπα σαν τον ήλιο λάμπα σαν την λάμπα είμαι από την ΔΕΗ πλήγωσε με πιο πολύ πιο πολύ πιο πολύ πιο πολύ🎶,λάμπα από την χαγά μου λάμπα όταν σε ανάβω λάμπα σαν τον ήλιο λάμπα σαν την λάμπα είμαι από την ΔΕΗ πλήγωσε με πιο πολύ πιο πολύ πιο πολύ πιο πολύ🎶,other,other,other,other,"['other', 'other']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
487,1214069635370360832,Θα μας κάψετε τα μηχανήματα κοι. της ΔΕΗ και είναι πανάκριβα. Αυτή η κωμωδία με τα μπλακ ουτ πρεπει να σταματήσει. Στο 2020 ειμαστε και όχι στο 1981... Η ατυχής χρονια που άλλαξε το dna του Έλληνα...,Θα μας κάψετε τα μηχανήματα κοι. της ΔΕΗ και είναι πανάκριβα. Αυτή η κωμωδία με τα μπλακ ουτ πρεπει να σταματήσει. Στο 2020 ειμαστε και όχι στο 1981... Η ατυχής χρονια που άλλαξε το dna του Έλληνα...,other,disgust,disgust,fear,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
488,1167656746153852929,Αντιδρά η ΓΕΝΟΠ/ΔΕΗ στα μέτρα για τα τιμολόγια https://t.co/D6uiEivp09 https://t.co/Lwn4QA0NNx,Αντιδρά η ΓΕΝΟΠ/ΔΕΗ στα μέτρα για τα τιμολόγια,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
489,1209346664613502977,Εύσημα στη διοίκηση του ΟΤΕ υπό τον Μιχάλη Τσαμάζ από τον CFO της Deutsche Telekom https://t.co/5cnfp7EK1x,Εύσημα στη διοίκηση του ΟΤΕ υπό τον Μιχάλη Τσαμάζ από τον CFO της Deutsche Telekom,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
490,1208421642310950912,Αυτά είναι τα 10 μέλη σπείρας που λήστευε στοχευμένα ηλικιωμένους - Εμφανίζονταν ως υπάλληλοι ΔΕΗ και συντηρητές ασανσέρ! (Photos) | Documento https://t.co/zQdalDhKiT,Αυτά είναι τα 10 μέλη σπείρας που λήστευε στοχευμένα ηλικιωμένους - Εμφανίζονταν ως υπάλληλοι ΔΕΗ και συντηρητές ασανσέρ! (Photos) | Documento,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
491,1138821150425866240,"Η ΔΕΗ στέλνει επιστολή στη ΛΑΡΚΟ και ζητά οφειλές 2,5 εκατ. ευρώ https://t.co/HMqwwP0fTm https://t.co/Yp4dFwEwvR","Η ΔΕΗ στέλνει επιστολή στη ΛΑΡΚΟ και ζητά οφειλές 2,5 εκατ. ευρώ",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
492,1228624099632701440,@thanlog @andrikelo_ @g_dervenagas 1 στην τηλεόραση με οτετβ και 4 στην σμαρτ τιμής ενεκεν ❤️😁 https://t.co/DtFrYHFhre,1 στην τηλεόραση με οτετβ και 4 στην σμαρτ τιμής ενεκεν ❤️😁,joy,joy,trust,other,['joy'],0,0,0,0,1,0,0,0,0,positive,0,1,0
493,1250155506460692481,@ai_marh_saloufa Ποιος ξερει; Ολοι υποπτευονται τους εαυτους τους οτι τον περασαν. Γενικο το φαινομενο. Η καουρα ειναι μονο για τα ΜΜΕ στον κοσμακη ελεγαν μεινετε σπιτι χωρις τεστ βεβαιως βεβαιως. Κ οταν τους πηραν χαμπαρι εδωσαν το τηλ κεντρο του ΕΟΔΥ στην Cosmote. Οποτε παλι μυλος.,Ποιος ξερει; Ολοι υποπτευονται τους εαυτους τους οτι τον περασαν. Γενικο το φαινομενο. Η καουρα ειναι μονο για τα ΜΜΕ στον κοσμακη ελεγαν μεινετε σπιτι χωρις τεστ βεβαιως βεβαιως. Κ οταν τους πηραν χαμπαρι εδωσαν το τηλ κεντρο του ΕΟΔΥ στην Cosmote. Οποτε παλι μυλος.,disgust,disgust,other,other,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
494,1247819819874955264,Kαταγγελία αναγνώστη: &#8220;Eίναι ελληνική σημαία αυτή που ανεμίζει σε κτήριο του ΟΤΕ;&#8221; (ΦΩΤΟ) ΝΤΡΟΠΗ   ΣΑΣ   ΣΕ ΕΣΑΣ   ΤΗΣ   COSMOTE   ΤΗΣ   ΜΕΡΓΚΕΛ. ΞΕΦΤΙΛΙΖΕΤΑΙ   ΤΗΝ ΣΗΜΑΙΑ ΜΑΣ   ΜΕ   ΕΝΤΟΛΗ ΜΕΡΓΚΕΛ???https://t.co/r7NTXcRdyk μέσω του χρήστη @Makeleio.gr,Kαταγγελία αναγνώστη: &#8220;Eίναι ελληνική σημαία αυτή που ανεμίζει σε κτήριο του ΟΤΕ;&#8221; (ΦΩΤΟ) ΝΤΡΟΠΗ ΣΑΣ ΣΕ ΕΣΑΣ ΤΗΣ COSMOTE ΤΗΣ ΜΕΡΓΚΕΛ. ΞΕΦΤΙΛΙΖΕΤΑΙ ΤΗΝ ΣΗΜΑΙΑ ΜΑΣ ΜΕ ΕΝΤΟΛΗ ΜΕΡΓΚΕΛ???https://t.co/r7NTXcRdyk μέσω του χρήστη .gr,anger,disgust,disgust,anger,"['anger', 'disgust']",1,0,1,0,0,0,0,0,0,negative,1,0,0
495,1149925730819743745,"ΕΝΑ ΚΑΚΟ ΣΠΥΡΙ ΣΤΟ ΚΟΡΜΙ ΜΑΣ ΕΙΝΑΙ Η ΔΕΗ, ΠΟΥ ΕΧΕΙ ΓΕΜΙΣΕΙ ΠΙΟΝ ΚΑΙ ΠΡΕΠΕΙ ΝΑ ΣΠΑΣΕΙ.. ΜΑΣ ΥΠΟΧΡΡΕΩΣΑΝ ΝΑ ΤΟ ΚΟΥΒΑΛΑΜΕ ΧΡΟΝΙΑ","ΕΝΑ ΚΑΚΟ ΣΠΥΡΙ ΣΤΟ ΚΟΡΜΙ ΜΑΣ ΕΙΝΑΙ Η ΔΕΗ, ΠΟΥ ΕΧΕΙ ΓΕΜΙΣΕΙ ΠΙΟΝ ΚΑΙ ΠΡΕΠΕΙ ΝΑ ΣΠΑΣΕΙ.. ΜΑΣ ΥΠΟΧΡΡΕΩΣΑΝ ΝΑ ΤΟ ΚΟΥΒΑΛΑΜΕ ΧΡΟΝΙΑ",anger,disgust,disgust,other,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
496,1152317752977371137,"Νέα μόδα λανσάρει ή ΔΕΗ πρίν την χαρίσουν σε κανέναν επενγδυτή τού κούλη....λέγεται τύφλα να'χει ό κλιματισμός, όταν το κάνεις χειροποίητο..... https://t.co/g7peotvCBl","Νέα μόδα λανσάρει ή ΔΕΗ πρίν την χαρίσουν σε κανέναν επενγδυτή τού κούλη....λέγεται τύφλα να'χει ό κλιματισμός, όταν το κάνεις χειροποίητο.....",other,other,disgust,disgust,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
497,1225065688777351168,Πολύ πιο σοβαρό σχέδιο διάσωσης της ΔΕΗ από όσα είχαν όλοι όσοι κυβέρνησαν μέχρι σήμερα. https://t.co/yNAV2EuPjM,Πολύ πιο σοβαρό σχέδιο διάσωσης της ΔΕΗ από όσα είχαν όλοι όσοι κυβέρνησαν μέχρι σήμερα.,trust,trust,other,anticipation,['trust'],0,0,0,0,0,0,0,1,0,positive,0,1,0
498,1207706432537120769,Εύσημα από την S&P για το στρατηγικό σχέδιο της ΔΕΗ https://t.co/8ocK5Gh8Qo,Εύσημα από την S&P για το στρατηγικό σχέδιο της ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
499,1226975104430673925,"@COSMOTE Ειστε τόσο γίδια.....Την ώρα που παίζεται τα Oscar για να τα δει κόσμος που έχει κρατηθεί να μην τα μάθει, βάζετε διαφήμιση ταινίας και κοτσάρετε ποια Oscar πήρε.... Η ασχετοσύνη σας είναι αξεπέραστη...","Ειστε τόσο γίδια.....Την ώρα που παίζεται τα Oscar για να τα δει κόσμος που έχει κρατηθεί να μην τα μάθει, βάζετε διαφήμιση ταινίας και κοτσάρετε ποια Oscar πήρε.... Η ασχετοσύνη σας είναι αξεπέραστη...",disgust,anger,anger,disgust,"['disgust', 'anger']",1,0,1,0,0,0,0,0,0,negative,1,0,0
500,1232699900137263104,"Η @Vodafone_GR είναι τόσο σοβαρή,που όταν κάνεις καινούρια σύνδεση,το δίκτυο πέφτει ανά δίωρο και σε αφήνει χωρίς για κανένα τέταρτο. Μπράβο σας.","Η είναι τόσο σοβαρή,που όταν κάνεις καινούρια σύνδεση,το δίκτυο πέφτει ανά δίωρο και σε αφήνει χωρίς για κανένα τέταρτο. Μπράβο σας.",disgust,disgust,other,other,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
501,1252671604284428291,Dei Energy News: 10+1 μέτρα που κράτησαν όρθια την αγορά της ενέργε... https://t.co/ThnrcNaguN,Dei Energy News: 10+1 μέτρα που κράτησαν όρθια την αγορά της ενέργε...,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
502,1199787363611922432,"Dei Energy News: Φάμελλος: Θα προχωρήσετε σε νέα ""μικρή ΔΕΗ"" τον Ια... https://t.co/llfX3O0kHc","Dei Energy News: Φάμελλος: Θα προχωρήσετε σε νέα ""μικρή ΔΕΗ"" τον Ια...",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
